,QF_MERCHANT_PRID,QF_MERCHANT_PERSONNEL_PRID,QF_MERCHANT_SERVICE_PRID,ratingCount,bookingCount,SERVICE_VIEW_COUNT,SERVICE_OFFER_PRICE,SERVICE_UPDATED_ON_DATE,combined_vectors,Transformed_Formatted_Name,SERVICE_NAME,Transformed_Sub_Category,SERVICE_NAME_1,SERVICE_NAME_2,SERVICE_NAME_3,SERVICE_NAME_4,SERVICE_NAME_5
152,757.0,756,746,0,0,0.0,450.0,2023-08-18 04:50:25,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.49333742 -0.04231262 -0.16367395  0.19529345 -0.03889523 -0.27272534
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
  0.34130585  0.16545637 -1.02931013 -0.18642577  0.06379276  1.2514011
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Full Back - Women,Bleach Full Back Women,Body,Bleach,Full Back,Women,,
153,757.0,756,747,0,0,0.0,2100.0,2023-08-18 05:01:07,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
 -0.85137544  0.7427331   0.31130551  0.53250231 -0.04243295 -0.28052775
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Gold - Women,Gold Facial Women,Face,Facial,Gold,Women,,
154,757.0,756,748,0,0,0.0,1100.0,2023-08-18 05:01:47,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  0.23805895 -1.1393461  -0.06330848  0.92322913  0.37074019  0.14164263
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Fruit - Women,Fruit Facial Women,Face,Facial,Fruit,Women,,
155,757.0,756,749,0,0,0.0,1100.0,2023-08-18 05:02:24,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
 -0.72569198  0.05908805  0.38247621  0.62887174 -0.09449366 -0.16449891
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Herbal - Women,Herbal Facial Women,Face,Facial,Herbal,Women,,
156,757.0,756,750,0,0,0.0,100.0,2023-08-18 05:03:01,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.08355642  0.83784699 -0.20091273 -0.37125387 -0.18562811 -0.00720031
 -1.12448802  0.58628939 -0.01089857  0.85747942 -0.19948732  0.05192803
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Threading - Chin - Women,Threading - Chin Women,Face,Threading,Chin,Women,,
157,757.0,756,753,1,1,8.0,100.0,2023-08-18 05:03:35,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.08355642  0.83784699 -0.20091273 -0.37125387 -0.18562811 -0.00720031
 -1.12561674  0.15485288  0.05484159  0.21516907  0.17311953 -0.0631688
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Threading - Eyebrows - Women,Threading - Eyebrows Women,Face,Threading,Eyebrows,Women,,
158,757.0,756,754,0,0,0.0,100.0,2023-08-18 05:06:41,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.08355642  0.83784699 -0.20091273 -0.37125387 -0.18562811 -0.00720031
  0.6512646  -0.39342015 -0.10274625  0.81738076  1.20911562  0.41719328
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Threading - Upper Lip - Women,Threading - Upper Lip Women,Face,Threading,Upper Lip,Women,,
159,757.0,756,755,0,0,0.0,100.0,2023-08-18 05:07:18,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.08355642  0.83784699 -0.20091273 -0.37125387 -0.18562811 -0.00720031
 -1.09251696  0.35990979  0.12644624  0.50029421  0.16786665 -0.06371345
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Threading - Forehead - Women,Threading - Forehead Women,Face,Threading,Forehead,Women,,
160,757.0,756,756,0,0,1.0,2100.0,2023-08-18 05:08:01,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.49333742 -0.04231262 -0.16367395  0.19529345 -0.03889523 -0.27272534
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.80827244 -0.04724186 -0.08138948  0.1028306   0.05090129  0.17757867
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Waxing - Body - Women,Waxing - Body Women,Body,Waxing,Body,Women,,
161,757.0,756,757,0,0,1.0,400.0,2023-08-18 05:08:37,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.48039935 -0.24442957  0.39085683  0.40395909 -0.19931581 -0.23871176
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.11059702  0.32150015 -0.72232308 -0.07735605  0.16649532  0.4516471
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Waxing - Full Arms - Women,Waxing - Full Arms Women,arms,Waxing,Full Arms,Women,,
162,757.0,756,758,0,0,1.0,500.0,2023-08-18 05:09:11,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.69246625 -0.18479855  0.18176389  0.21458903 -0.10211468 -0.51926521
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
  0.11699884 -0.4080419  -1.12494884 -0.3569191  -0.04664926  0.80927006
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Waxing - Full Legs - Women,Waxing - Full Legs Women,legs,Waxing,Full Legs,Women,,
163,757.0,756,759,0,0,1.0,350.0,2023-08-18 05:09:46,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.48039935 -0.24442957  0.39085683  0.40395909 -0.19931581 -0.23871176
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.10381202  0.2802592  -0.59305612 -0.01070348  0.40601366  0.17144007
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Waxing - Half Arms - Women,Waxing - Half Arms Women,arms,Waxing,Half Arms,Women,,
164,757.0,756,760,0,0,1.0,400.0,2023-08-18 05:10:22,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.69246625 -0.18479855  0.18176389  0.21458903 -0.10211468 -0.51926521
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.12094518 -0.20005144 -0.95667518 -0.20555589 -0.0165244   0.5077947
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Waxing - Half Legs - Women,Waxing - Half Legs Women,legs,Waxing,Half Legs,Women,,
165,757.0,756,761,0,0,1.0,150.0,2023-08-18 05:11:01,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.49333742 -0.04231262 -0.16367395  0.19529345 -0.03889523 -0.27272534
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
  0.45609047 -0.04786985 -0.66147283 -0.19178791  0.43603775  0.05639967
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Waxing - Under Arms - Women,Waxing - Under Arms Women,Body,Waxing,Under Arms,Women,,
166,757.0,756,762,0,0,3.0,300.0,2023-08-18 05:11:44,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.11125053 -0.49589062 -0.14218086  0.77928956  0.49581308 -0.21349604
  0.07503095 -0.81077978  0.48523744  0.3817339   0.2844525   0.36702636
  1.48863958  1.05510652  0.3219295  -1.14026972  0.8491122  -0.26758311
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Polish - File Cut and - Women,File Cut and Polish Women,palm,Polish,File Cut and,Women,,
167,757.0,756,763,0,0,3.0,700.0,2023-08-18 06:02:10,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.11125053 -0.49589062 -0.14218086  0.77928956  0.49581308 -0.21349604
 -0.33731883 -0.14439285  0.51856735  0.32526874  0.19598784 -0.32410089
 -0.70476387  0.59305521  0.70956686 -0.43253547  0.17665921  0.03478749
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Manicure - Basic - Women,Basic Manicure Women,palm,Manicure,Basic,Women,,
168,757.0,756,764,1,1,5.0,900.0,2023-08-18 06:03:33,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.11125053 -0.49589062 -0.14218086  0.77928956  0.49581308 -0.21349604
 -0.33731883 -0.14439285  0.51856735  0.32526874  0.19598784 -0.32410089
 -0.10875051 -0.60228006 -0.54321791 -0.02832247  0.037127    0.04289612
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Manicure - French - Women,French Manicure Women,palm,Manicure,French,Women,,
169,757.0,756,765,0,0,0.0,2500.0,2022-12-06 07:18:30,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.14810957 -0.00395373  0.16314788  0.04362108 -0.14575922 -0.03547291
 -0.70476387  0.59305521  0.70956686 -0.43253547  0.17665921  0.03478749
  0.          0.          0.          0.          0.          0.        ]",Make Up - Basic,Basic Make Up,Face,Make Up,Basic,,,
170,757.0,756,766,0,0,2.0,2600.0,2023-08-18 06:13:06,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.14810957 -0.00395373  0.16314788  0.04362108 -0.14575922 -0.03547291
 -0.67137888  0.35646692 -0.39033129  0.37669006 -0.38773148  0.13678445
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Make Up - Party - Women,Party Make Up Women,Face,Make Up,Party,Women,,
171,757.0,756,767,0,0,3.0,2100.0,2023-08-18 06:14:31,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
 -0.24910689 -0.83100139 -0.01719111 -0.44904392  0.0248623  -0.07123326
  0.07565366  1.05902483  0.36425505  0.9760281  -0.11195728  0.04041848]",Hair - Global - Upto Shoulder - Women,Global - Upto Shoulder Women,Hair,Hair,Global,Upto Shoulder,Women,
172,757.0,756,768,0,0,2.0,2600.0,2023-08-18 06:15:08,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
 -0.24910689 -0.83100139 -0.01719111 -0.44904392  0.0248623  -0.07123326
 -0.14675111  0.85274588  0.00542463  1.22026574  0.17345227  0.18701205]",Hair - Global - Upto Waist - Women,Global - Upto Waist Women,Hair,Hair,Global,Upto Waist,Women,
173,757.0,756,769,0,0,0.0,2900.0,2023-08-18 06:15:37,"[-8.64587760e-02  1.21203727e+00 -2.01816523e-01  2.37595840e-01
 -3.48025676e-01  3.30571449e-01 -6.17143210e-01 -4.90011799e-01
 -1.52837910e-02  2.78931144e-01 -1.77409817e-01 -4.30409921e-01
  7.75047063e-01 -4.35651683e-01  4.37146630e-01  5.17658616e-01
  1.40362269e-01  2.16580976e-01 -2.49106887e-01 -8.31001388e-01
 -1.71911093e-02 -4.49043917e-01  2.48622974e-02 -7.12332579e-02
  4.25517815e-01  5.73815048e-04  1.83052368e-01  6.80450947e-01
  2.08958001e-01  6.83979158e-01]",Hair - Global - Below Waist - Women,Global - Below Waist Women,Hair,Hair,Global,Below Waist,Women,
174,757.0,756,770,0,0,1.0,1100.0,2023-08-18 06:37:41,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
  0.51574082 -0.08041661 -0.38047991 -0.5056135   0.25184331 -0.41039205
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Hair - Root Touch Up - Women,Root Touch Up - Women,Hair,Hair,Root Touch Up,Women,,
175,757.0,756,771,0,0,0.0,1300.0,2023-08-18 06:38:45,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.73325472  0.26746009 -0.4193243  -0.37502669  0.04575305 -0.01524915
 -0.9875248   0.71830206  0.75316125 -0.36447347  0.52490741 -0.32843178
  0.07565366  1.05902483  0.36425505  0.9760281  -0.11195728  0.04041848]",Repair - Absolute - Upto Shoulder - Women,Absolute Repair - Upto Shoulder Wom,Hair,Repair,Absolute,Upto Shoulder,Women,
176,757.0,756,772,0,0,1.0,1600.0,2023-08-18 06:42:14,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.73325472  0.26746009 -0.4193243  -0.37502669  0.04575305 -0.01524915
 -0.9875248   0.71830206  0.75316125 -0.36447347  0.52490741 -0.32843178
 -0.14675111  0.85274588  0.00542463  1.22026574  0.17345227  0.18701205]",Repair - Absolute - Upto Waist - Women,Absolute Repair - Upto Waist Women,Hair,Repair,Absolute,Upto Waist,Women,
177,757.0,756,773,0,0,0.0,2100.0,2023-08-18 06:42:49,"[-8.64587760e-02  1.21203727e+00 -2.01816523e-01  2.37595840e-01
 -3.48025676e-01  3.30571449e-01 -6.17143210e-01 -4.90011799e-01
 -1.52837910e-02  2.78931144e-01 -1.77409817e-01 -4.30409921e-01
  7.33254724e-01  2.67460092e-01 -4.19324296e-01 -3.75026695e-01
  4.57530543e-02 -1.52491460e-02 -9.87524803e-01  7.18302057e-01
  7.53161248e-01 -3.64473473e-01  5.24907412e-01 -3.28431782e-01
  4.25517815e-01  5.73815048e-04  1.83052368e-01  6.80450947e-01
  2.08958001e-01  6.83979158e-01]",Repair - Absolute - Below Waist - Women,Absolute Repair - Below Waist Women,Hair,Repair,Absolute,Below Waist,Women,
178,757.0,756,774,0,0,1.0,1100.0,2023-08-18 06:40:26,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77416794 -0.54407445  0.10392648  0.02099826  0.2733113   0.16564617
 -0.80518804 -0.15883603  0.00945025 -0.26789621 -0.14291895  0.22105887
  0.97861729  0.0669271   0.15719771 -0.32142373 -0.27513771 -0.09545029]",Spa - Classic - Hair - Upto Shoulder - Women,Classic Hair Spa - Upto Shoulder Wo,Hair,Spa,Classic,Hair,Upto Shoulder,Women
179,757.0,756,775,0,0,0.0,1300.0,2023-08-18 06:41:04,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77416794 -0.54407445  0.10392648  0.02099826  0.2733113   0.16564617
 -0.80518804 -0.15883603  0.00945025 -0.26789621 -0.14291895  0.22105887
  0.97861729  0.0669271   0.15719771 -0.32142373 -0.27513771 -0.09545029]",Spa - Classic - Hair - Upto Waist - Women,Classic Hair Spa - Upto Waist Women,Hair,Spa,Classic,Hair,Upto Waist,Women
180,757.0,756,776,0,0,0.0,1900.0,2023-08-18 06:41:35,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77416794 -0.54407445  0.10392648  0.02099826  0.2733113   0.16564617
 -0.80518804 -0.15883603  0.00945025 -0.26789621 -0.14291895  0.22105887
  0.97861729  0.0669271   0.15719771 -0.32142373 -0.27513771 -0.09545029]",Spa - Classic - Hair - Below Waist - Women,Classic Hair Spa - Below Waist Wome,Hair,Spa,Classic,Hair,Below Waist,Women
181,757.0,756,777,0,0,0.0,1300.0,2023-08-18 06:43:32,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -1.7085644   0.18661839 -0.41999368  0.34072707 -0.02940591 -0.4796445
  0.72176132  1.00470332 -0.09617323  0.10554952  1.26108524 -0.35560326
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Dandruff Control - Upto Shoulder - Women,Dandruff Control - Upto Shoulder Wo,Hair,Dandruff Control,Upto Shoulder,Women,,
182,757.0,756,778,0,0,0.0,1600.0,2023-08-18 06:44:06,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -1.7085644   0.18661839 -0.41999368  0.34072707 -0.02940591 -0.4796445
  0.71813963  1.25002487  0.21930374  0.02379771  1.17453558 -0.48550793
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Dandruff Control - Upto Waist - Women,Dandruff Control - Upto Waist Women,Hair,Dandruff Control,Upto Waist,Women,,
183,757.0,756,779,0,0,0.0,1900.0,2023-08-18 06:45:46,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -1.7085644   0.18661839 -0.41999368  0.34072707 -0.02940591 -0.4796445
 -0.25698737  0.67061868 -0.23314294  0.11872567  0.4320197   0.01594147
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Dandruff Control - Below Waist - Women,Dandruff Control - Below Waist Wome,Hair,Dandruff Control,Below Waist,Women,,
184,757.0,756,780,0,0,0.0,1300.0,2023-08-18 06:46:46,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.73325472  0.26746009 -0.4193243  -0.37502669  0.04575305 -0.01524915
  0.79982349 -0.97338826  1.0905717   0.13496482  0.34136412 -0.11823986
  0.07565366  1.05902483  0.36425505  0.9760281  -0.11195728  0.04041848]",Repair - Keratin - Upto Shoulder - Women,Keratin Repair - Upto Shoulder Wome,Hair,Repair,Keratin,Upto Shoulder,Women,
185,757.0,756,781,0,0,0.0,1600.0,2023-08-18 06:49:28,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.73325472  0.26746009 -0.4193243  -0.37502669  0.04575305 -0.01524915
  0.79982349 -0.97338826  1.0905717   0.13496482  0.34136412 -0.11823986
 -0.14675111  0.85274588  0.00542463  1.22026574  0.17345227  0.18701205]",Repair - Keratin - Upto Waist - Women,Keratin Repair - Upto Waist Women,Hair,Repair,Keratin,Upto Waist,Women,
186,757.0,756,782,0,0,0.0,2100.0,2023-08-21 04:28:54,"[-8.64587760e-02  1.21203727e+00 -2.01816523e-01  2.37595840e-01
 -3.48025676e-01  3.30571449e-01 -6.17143210e-01 -4.90011799e-01
 -1.52837910e-02  2.78931144e-01 -1.77409817e-01 -4.30409921e-01
  7.33254724e-01  2.67460092e-01 -4.19324296e-01 -3.75026695e-01
  4.57530543e-02 -1.52491460e-02  7.99823493e-01 -9.73388265e-01
  1.09057170e+00  1.34964821e-01  3.41364120e-01 -1.18239863e-01
  4.25517815e-01  5.73815048e-04  1.83052368e-01  6.80450947e-01
  2.08958001e-01  6.83979158e-01]",Repair - Keratin - Below Waist - Women,Keratin Repair - Below Waist Women,Hair,Repair,Keratin,Below Waist,Women,
187,757.0,756,783,0,0,0.0,1300.0,2023-08-21 04:29:45,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.85751561  0.44582611  0.93021251  0.38070081 -0.29864697  0.11319834
  0.72176132  1.00470332 -0.09617323  0.10554952  1.26108524 -0.35560326
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Anti Hairfall - Upto Shoulder - Women,Anti Hairfall - Upto Shoulder Women,Hair,Anti Hairfall,Upto Shoulder,Women,,
188,757.0,756,784,0,0,0.0,1600.0,2023-08-21 04:30:18,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.85751561  0.44582611  0.93021251  0.38070081 -0.29864697  0.11319834
  0.71813963  1.25002487  0.21930374  0.02379771  1.17453558 -0.48550793
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Anti Hairfall - Upto Waist - Women,Anti Hairfall - Upto Waist Women,Hair,Anti Hairfall,Upto Waist,Women,,
189,757.0,756,785,0,0,0.0,2100.0,2023-08-21 04:30:54,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.85751561  0.44582611  0.93021251  0.38070081 -0.29864697  0.11319834
 -0.25698737  0.67061868 -0.23314294  0.11872567  0.4320197   0.01594147
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Anti Hairfall - Below Waist - Women,Anti Hairfall - Below Waist Women,Hair,Anti Hairfall,Below Waist,Women,,
190,757.0,756,786,0,0,0.0,1300.0,2023-08-21 04:31:29,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.33956309  0.33101798  0.12842489 -0.03119001 -0.13988864  0.20288946
 -0.31797115 -0.00763231  0.06169521  0.10405807  0.31086234 -0.02826656
  0.07565366  1.05902483  0.36425505  0.9760281  -0.11195728  0.04041848]",Protection - Colour - Upto Shoulder - Women,Colour Protection - Upto Shoulder W,Hair,Protection,Colour,Upto Shoulder,Women,
191,757.0,756,787,0,0,0.0,1600.0,2023-08-21 04:32:00,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.33956309  0.33101798  0.12842489 -0.03119001 -0.13988864  0.20288946
 -0.31797115 -0.00763231  0.06169521  0.10405807  0.31086234 -0.02826656
 -0.14675111  0.85274588  0.00542463  1.22026574  0.17345227  0.18701205]",Protection - Colour - Upto Waist - Women,Colour Protection - Upto Waist Wome,Hair,Protection,Colour,Upto Waist,Women,
